u,v,forcedness_ln_mean,forcedness_ln_median,n_forcedness,n_path1,n_no_alt,no_alt_ratio
6729361898,6729361894,0.0032145225252228292,0.0015497226838888797,61,61,0,0.0
6729361894,6729361891,0.003095439304845096,0.0015240513650651667,58,58,0,0.0
6729361891,6729361889,0.002975479891358279,0.0014735036881825124,57,57,0,0.0
6729361889,6729361886,0.0019427497139832299,0.00055169130631139,84,84,0,0.0
6729361886,5347100980,0.002013441254676498,0.000495771792033142,85,85,0,0.0
5347100980,5340962524,0.0019904160821073045,0.0003978387482073474,86,86,0,0.0
5340962524,4674264725,0.0017688219426774694,0.0013880343475683459,51,51,0,0.0
4674264725,3960713583,0.001478945249864861,0.0014307690178754291,46,46,0,0.0
3960713583,3960713580,0.0015421821966974517,0.001485941867211983,44,44,0,0.0
3960713580,5385296763,0.001629586312817039,0.0016079163361843007,40,40,0,0.0
5385296763,358929796,0.0016068800091151598,0.0015497226838888797,39,39,0,0.0
358929796,5833798068,0.0016068800091151598,0.0015497226838888797,39,39,0,0.0
5833798068,5833798067,0.0021904916866135153,0.0016756197071599492,40,40,0,0.0
5833798067,5833798083,0.002890411154463628,0.0017762310064940688,44,44,0,0.0
5833798083,5833798066,0.0028430901730047537,0.0017241469423642426,43,43,0,0.0
5833798066,5348062441,0.0033444975571036485,0.0017046381841022097,40,40,0,0.0
5344150551,5344150537,0.001819662693188344,0.000827343211042689,65,65,0,0.0
5344150537,11381207807,0.005245416426286493,0.0006850135216511378,38,38,0,0.0
11381207807,11381207812,0.0021177007903073575,0.0007205516979416059,13,13,0,0.0
11383450474,2090305027,0.0072463007745130065,0.002970060633200728,4,4,0,0.0
5344150552,3955453985,0.0011193888627628174,0.0006842033035982553,45,45,0,0.0
3955453985,3966737276,0.001280508629961109,0.0006842033035982553,29,29,0,0.0
3966737276,3966737277,0.002032881187383428,0.0008654811666029853,34,34,0,0.0
3966737277,11377008380,0.01180987662673364,0.0012483152738960127,11,11,0,0.0
11377008380,11377008379,0.05405959479116985,0.05405959479116985,2,2,0,0.0
9422127085,9422127060,0.004939752905073092,0.0020074070739062384,57,57,0,0.0
9422127060,9194681975,0.005070797430194089,0.0020074070739062384,55,55,0,0.0
9194681975,5172385272,0.005433192608234785,0.002040048246950453,51,51,0,0.0
5172385272,9422127040,0.004887126597608505,0.002005222287872986,48,48,0,0.0
9422127040,5172385278,0.004587542236595985,0.002005222287872986,46,46,0,0.0
5172385304,3966746423,0.0045150184809181985,0.0019020688785619656,44,44,0,0.0
3966746423,3966873834,0.007833182698296005,0.005470681985652708,22,22,0,0.0
3966873834,3966746420,0.00732472243511928,0.004740079736598332,16,16,0,0.0
3966746420,4637514377,0.0059428825184591845,0.0025819902654725464,21,21,0,0.0
4637514377,2090306793,0.007979919543456962,0.0025819902654725464,21,21,0,0.0
11383553090,11383549045,0.0006700180953329485,4.394308854506362e-05,3,3,0,0.0
11383549045,6490684510,0.0018438732167582856,0.0009875677682033334,4,4,0,0.0
6490684510,11383553077,0.0018438732167582856,0.0009875677682033334,4,4,0,0.0
11383553077,2087123573,0.011968945411352816,0.001434072955857814,66,66,0,0.0
2087123573,9369659448,0.011644502001661582,0.001434072955857814,68,68,0,0.0
9369659448,11370689797,0.002641613449437961,0.001434072955857814,72,72,0,0.0
11370689797,2925528390,0.002641613449437961,0.001434072955857814,72,72,0,0.0
2925528390,11370689790,0.002484296870023855,0.0013018332912757783,65,65,0,0.0
11370689790,2087123451,0.0028083413614008275,0.0013317737263469798,67,67,0,0.0
2087123451,9369659469,0.004034138693667833,0.001126404739166122,56,56,0,0.0
9369659469,11370689800,0.0039081337376932835,0.001173240328282098,59,59,0,0.0
11370689800,11370689799,0.0039081337376932835,0.001173240328282098,59,59,0,0.0
11370689799,437306416,0.0037989799874809465,0.0010851897876817977,61,61,0,0.0
437306416,8491438787,0.004057128712025333,0.0012370229232256703,70,70,0,0.0
8491438787,4709621203,0.004057128712025333,0.0012370229232256703,70,70,0,0.0
4709621203,2090302456,0.003756206488919661,0.001163908310222386,70,70,0,0.0
2090302456,2094031773,0.0038093373397825618,0.001173240328282098,69,69,0,0.0
2094031773,2090300536,0.0027055861855347614,0.0011545762921626737,69,69,0,0.0
2090300536,5172386739,0.0023686195093707467,0.0011198830399222356,68,68,0,0.0
5172386739,2090300537,0.0023686195093707467,0.0011198830399222356,68,68,0,0.0
4646533436,3955454010,0.0025016832411461965,0.001606988425406842,30,30,0,0.0
3955454010,4646533395,0.0019434102565131569,0.0013094552956280973,22,22,0,0.0
4646533395,4646533401,0.0020731273549937433,0.000827343211042689,17,17,0,0.0
4646533401,4646484093,0.0022855214467839623,0.0011454069030736823,15,15,0,0.0
4646484093,4646520384,0.0025233388624450667,0.0014735036881825124,13,13,0,0.0
4646520384,3966737300,0.0028503606321519524,0.0016780215217176374,12,12,0,0.0
3966737300,3966737281,0.004598233604263245,0.001254168464479735,12,12,0,0.0
3966737281,11377008427,0.005925918087548427,0.0018825393552527627,9,9,0,0.0
11377008427,11377008416,0.005604899039953069,0.0019068659015571829,10,10,0,0.0
806429427,806427732,0.0014827658774082036,0.00046211690002805647,17,17,0,0.0
806427732,3955635811,0.003683104199341055,0.0004886660340180374,18,18,0,0.0
9422127101,9422127104,0.0013340939062481659,0.0004534008722927515,30,30,0,0.0
9422127104,9422127083,0.0013340939062481659,0.0004534008722927515,30,30,0,0.0
9422127083,9422127085,0.0013340939062481659,0.0004534008722927515,30,30,0,0.0
11383544048,11383544054,0.0013821717317616493,0.0010535215690029886,9,9,0,0.0
11383544054,11383564628,0.0008555776713581507,0.0008995246669596727,6,6,0,0.0
11383564628,11383564625,0.0006343586688101883,0.0007455277649163567,5,5,0,0.0
5172386739,5172386735,0.0075236862116828986,0.0006447605819963077,3,3,0,0.0
11383564617,11383564618,0.007744495587043986,0.007744495587043986,1,1,0,0.0
2094030918,9352983433,0.0032160757658417733,0.0006968787978233092,59,59,0,0.0
9352983433,9352983435,0.007744495587043986,0.007744495587043986,1,1,0,0.0
9352983435,9369862939,0.007744495587043986,0.007744495587043986,1,1,0,0.0
4644456565,4553556554,0.0023361588536172854,0.0005550342989397985,18,18,0,0.0
9026047965,4364321240,0.0029040493349989567,0.00040964601794627186,22,22,0,0.0
4364321240,4682797806,0.0029040493349989567,0.00040964601794627186,22,22,0,0.0
4682797806,9260067518,0.0005559802332814122,0.00024097850219476416,19,19,0,0.0
9260067518,9260067523,0.00039689972724279787,0.00021976282272643662,17,17,0,0.0
9260067523,4682895591,0.00032377972396257707,0.00020682847430708123,16,16,0,0.0
4682895591,4696293923,0.0007627031105072043,0.00019346129232125674,14,14,0,0.0
4696293923,9260067533,0.0023500227972461218,0.00024097850219476416,17,17,0,0.0
9260067533,4682797794,0.0008488577654689834,0.00020682847430708123,14,14,0,0.0
4682797794,9237283041,0.0010611396590425985,0.00021976282272643662,15,15,0,0.0
9237283041,6518898215,0.0004732962508896998,0.00020682847430708123,18,18,0,0.0
6518898215,6518898217,0.00028115287795815215,0.00019389412588772582,13,13,0,0.0
6518898217,4682797799,0.00033266490654572465,0.00020682847430708123,14,14,0,0.0
4682797799,4682797798,0.000278738748455102,0.00020682847430708123,14,14,0,0.0
4682797798,3582943815,0.003091668246483646,0.0002303706624606004,16,16,0,0.0
3582943815,6518850349,0.002939770810944598,0.00024097850219476416,17,17,0,0.0
6518850349,3960713582,0.020311058892959383,0.0002420683382642478,18,18,0,0.0
3960713582,6518898208,0.017489542965562557,0.0002535398007099029,21,21,0,0.0
6518898208,6518898213,0.017489542965562557,0.0002535398007099029,21,21,0,0.0
6518898213,6518898211,0.002807062746666293,0.00024834898752181716,20,20,0,0.0
6518898211,5346244969,0.0012657992985585379,0.0002535398007099029,21,21,0,0.0
11383553117,11383553104,0.0006005329021313849,0.0006005329021313849,2,2,0,0.0
11383553104,4711514176,0.0023071639872595962,0.0006005329021313849,4,4,0,0.0
4711514176,4711514179,0.012801747135693837,0.001434072955857814,60,60,0,0.0
4711514179,2088594502,0.012801747135693837,0.001434072955857814,60,60,0,0.0
2088594502,11383553077,0.012828330395796972,0.001480111564147282,61,61,0,0.0
9078670677,9352983447,0.0024230137482053444,0.00048695093899822834,43,43,0,0.0
9352983447,9222956472,0.001310149564596787,0.0004806979528772699,39,39,0,0.0
9222956472,4077508769,0.0009958167548354134,0.0005043205391964214,94,94,0,0.0
3966737330,4553784769,0.0008103720342196311,3.48315460881485e-05,23,23,0,0.0
4553784769,4553784749,0.0009733527781180419,3.48315460881485e-05,19,19,0,0.0
4553784749,9236657912,0.0010795691500501464,0.0010795691500501464,1,1,0,0.0
9352983247,9352983243,0.010375128258751483,0.006798681952894223,5,5,0,0.0
9352983243,9352983240,0.0134862164586293,0.011740346752133111,4,4,0,0.0
9352983240,9352983238,0.01523208616512549,0.01523208616512549,2,2,0,0.0
9352983238,9352983254,0.011347133656970753,0.004844852165563156,3,3,0,0.0
9352983254,2094031773,0.05330511990200793,0.016940767750294072,4,4,0,0.0
437306416,2925528382,0.003415043986623692,0.0029812364612075166,22,22,0,0.0
2925528382,2925528385,0.004337924154687705,0.004297780597639149,14,14,0,0.0
2925528385,2377083234,0.004337924154687705,0.004297780597639149,14,14,0,0.0
2377083234,437306438,0.004002047463874539,0.0037507090297151414,13,13,0,0.0
2352785207,768530221,0.0018888355551227385,0.0006505977989541485,47,47,0,0.0
768530221,2088591238,0.0018860725165114225,0.0006505977989541485,47,47,0,0.0
2088591238,2352785212,0.0018860725165114225,0.0006505977989541485,47,47,0,0.0
2352785212,414688778,0.0018860725165114225,0.0006505977989541485,47,47,0,0.0
414688778,2352785221,0.001939171953890919,0.0006967740119725695,46,46,0,0.0
2352785221,414688779,0.001765508804512069,0.0005329830973348086,44,44,0,0.0
414688779,9366516471,0.001765508804512069,0.0005329830973348086,44,44,0,0.0
9366516471,2088602856,0.001765508804512069,0.0005329830973348086,44,44,0,0.0
2088602856,414688885,0.0015963466253994339,0.00038492117565192593,37,37,0,0.0
414688885,2093025765,0.001620052080966335,0.00032709531912637584,36,36,0,0.0
2093025765,437298390,0.0016622298632875294,0.00038492117565192593,35,35,0,0.0
437298390,12355192284,0.001572144857160958,9.499108654859275e-05,28,28,0,0.0
12355192284,414688859,0.0015628480053257415,6.887219830132759e-05,26,26,0,0.0
414688859,12355192289,0.0016231873476277821,7.851840225463124e-05,25,25,0,0.0
12355192289,3966747304,0.001462623169061569,6.887219830132759e-05,24,24,0,0.0
3966747304,9042151831,0.0012943173378052318,8.120455490710622e-05,28,28,0,0.0
9042151831,10738344161,0.001256798187230684,9.655045904575073e-05,24,24,0,0.0
10738344161,4635731307,0.0013113076916648982,0.00011146377084255426,23,23,0,0.0
4635731307,9081625472,0.0013239253379852157,9.655045904575073e-05,20,20,0,0.0
3966737343,4646709163,0.00031159526207781134,4.238039532754131e-05,5,5,0,0.0
4646709163,8874450473,0.00013372734543849835,4.238039532754131e-05,3,3,0,0.0
8874450473,4646709095,0.0003570213017012723,0.00034830881635625226,5,5,0,0.0
4646709095,5340979182,0.0085914799104691,0.0004722549206517215,14,14,0,0.0
4654975923,4655064742,6.889206361430588e-05,6.889206361430588e-05,2,2,0,0.0
4655064742,4655064743,1.0492824631701496e-05,1.0492824631701496e-05,1,1,0,0.0
9327481445,9327481466,0.000985396134281576,0.000985396134281576,1,1,0,0.0
9327481466,9327481440,0.0012517270316646746,0.0008424325908432177,4,4,0,0.0
9327481440,9327481622,0.0017239929338515817,0.0012139149475148931,14,14,0,0.0
9327481622,9327434901,0.0017239929338515817,0.0012139149475148931,14,14,0,0.0
9327434901,9327434880,0.0016389013681639033,0.00119090175215671,15,15,0,0.0
9327434880,9327434862,0.0016381648971727867,0.0012139149475148931,20,20,0,0.0
9327434862,9327595278,0.0024813601618441307,0.0012371177035782645,23,23,0,0.0
9327595278,9327595297,0.0024813601618441307,0.0012371177035782645,23,23,0,0.0
9327595297,9327595279,0.0024813601618441307,0.0012371177035782645,23,23,0,0.0
9327595279,13062344256,0.0022899842650007784,0.0012139149475148931,36,36,0,0.0
13062344256,2925528399,0.002115475355062784,0.00119090175215671,35,35,0,0.0
9327595736,11383553126,0.0025861798129742696,0.001316803508811379,44,44,0,0.0
11383553126,4711514176,0.0028988887149638855,0.001480111564147282,55,55,0,0.0
2087123451,2087123419,0.004683487740292691,0.002190878081597187,15,15,0,0.0
2087123419,9369659453,0.00441444484435019,0.0021230435530957444,16,16,0,0.0
9369659453,11370689775,0.004159170594539961,0.0021230435530957444,20,20,0,0.0
11370689775,2087123413,0.004159170594539961,0.0021230435530957444,20,20,0,0.0
2094030915,2094031775,0.001900572350238129,0.0013814518390272111,35,35,0,0.0
2094031775,2094030913,0.001972919288485989,0.0014010133959341219,35,35,0,0.0
2094030913,11370676758,0.001955281656556474,0.0014010133959341219,37,37,0,0.0
11370676758,11370676753,0.001955281656556474,0.0014010133959341219,37,37,0,0.0
11370676753,11370676752,0.0018767323259682468,0.0013814518390272111,39,39,0,0.0
11370676752,4712721481,0.0022856042770948784,0.001366979207277642,42,42,0,0.0
4712721481,11370676741,0.003009237194197463,0.0015644972456578484,22,22,0,0.0
11370676741,9369825759,0.00347527547424028,0.0017017227376976234,24,24,0,0.0
2093021863,2093022269,0.00259036530707841,0.0019469079517665517,5,5,0,0.0
2093022269,5172386819,0.004437553819502733,0.0019466954030765214,8,8,0,0.0
5172386819,5364054081,0.0028274662063032465,0.0019466954030765214,6,6,0,0.0
5364054081,5172386771,0.0025536743428587285,0.0018381817815587413,7,7,0,0.0
5172386771,3955455240,0.014690010897145493,0.0019466954030765214,8,8,0,0.0
3955455240,3955455239,0.015376139861718739,0.004993220786042765,9,9,0,0.0
5172386839,11368370559,0.0020086740328596787,0.0007316087232879815,17,17,0,0.0
11368370559,11368370569,0.0020140192756151203,0.0007316087232879815,15,15,0,0.0
11368370569,5172386352,0.0021314694800547073,0.0007316087232879815,13,13,0,0.0
5172386891,5172386892,0.0012985974748664223,0.0005805546154071142,10,10,0,0.0
5172386892,5172386899,0.0005020446920793914,0.00047018591542490106,3,3,0,0.0
5172386899,11366072198,0.0007277910248532386,0.0007277910248532386,2,2,0,0.0
11366072198,11366072200,0.0007277910248532386,0.0007277910248532386,2,2,0,0.0
11366072200,11366072201,0.000985396134281576,0.000985396134281576,1,1,0,0.0
11383553083,11383553082,0.0008465512312352118,0.0008465512312352118,1,1,0,0.0
11383553082,11383549039,0.0007579559194079415,0.0008465512312352118,3,3,0,0.0
11383549039,11383549036,0.00168584101223521,0.001218653226488696,6,6,0,0.0
11383549036,9327595743,0.001713940775523432,0.001264066124695294,7,7,0,0.0
11383553120,11383553126,0.004149724322922349,0.0018825393552527627,11,11,0,0.0
3955453985,11377005955,0.0011980406016871153,0.0005961191333287662,10,10,0,0.0
11377005955,3966737273,0.002126683584900362,0.0008465512312352118,11,11,0,0.0
11377007867,11377008373,0.002793001030304231,0.0006611221223268762,9,9,0,0.0
11377008373,11377008375,0.0010145430528531016,0.0005961191333287662,8,8,0,0.0
11377008375,11377008369,0.0010145430528531016,0.0005961191333287662,8,8,0,0.0
11377008369,11377008430,0.0010145430528531016,0.0005961191333287662,8,8,0,0.0
11377008430,11377008370,0.0010145430528531016,0.0005961191333287662,8,8,0,0.0
11377008370,11377008432,0.0010162664818899494,0.0010162664818899494,2,2,0,0.0
4644456568,4644456569,0.0006651808045160658,0.0006651808045160658,2,2,0,0.0
4644456569,4553556556,0.007554235232074364,0.0004724863849455399,5,5,0,0.0
4077508769,9369862954,0.005631149040392572,0.0016529661662678392,27,27,0,0.0
9369862954,2089664689,0.005450130954137786,0.0015211985526672888,28,28,0,0.0
2089664689,13072263145,0.0052665157295585935,0.0010900989608585302,28,28,0,0.0
13072263145,13072303635,0.004784874816401479,0.0010900989608585302,26,26,0,0.0
13072303635,13072303636,0.0013538408026983247,0.000525503616787602,17,17,0,0.0
13072303636,13072303637,0.0021443186977654835,0.000525503616787602,17,17,0,0.0
13072303637,13072303638,0.0022234102730980506,0.000626168636130351,18,18,0,0.0
13072303638,13072303641,0.003128810146870763,0.000626168636130351,18,18,0,0.0
13072303641,13072303640,0.0011751863330227992,0.0004970882621700771,34,34,0,0.0
13072303640,5172386801,0.0010494228451634888,0.0005235968780911082,16,16,0,0.0
5172386801,13072303663,0.0010450686361129903,0.0004724863849455399,15,15,0,0.0
13072303663,13072303661,0.00284222594532891,0.0004472934369977109,16,16,0,0.0
4690629659,4690629617,0.0011512500460791105,0.00040842249982708605,12,12,0,0.0
4690629617,11368342960,0.0025114624222457734,0.0004724863849455399,11,11,0,0.0
4644458128,4644458127,0.003043113299156149,0.002787518004385887,13,13,0,0.0
4644457967,4644457975,0.0049664827064667474,0.00035804667934409004,8,8,0,0.0
4644457975,4644457969,0.000675825586902001,0.0003508739314089792,7,7,0,0.0
4644457969,4364321234,0.0014423780639443967,0.0006230071940851005,6,6,0,0.0
6518850347,6518850341,0.0025931478412463673,0.00062943435878316,16,16,0,0.0
2093023420,4711514829,0.031436642371040824,0.01100587348507557,8,8,0,0.0
4711514829,2093021861,0.031436642371040824,0.01100587348507557,8,8,0,0.0
2093021861,2093020483,0.031436642371040824,0.01100587348507557,8,8,0,0.0
2093020483,4637538950,0.021651690819268397,0.01038956086402429,9,9,0,0.0
4637538950,2093020471,0.020418379505356042,0.008060470982905372,12,12,0,0.0
2093020471,414688836,0.013321449127986178,0.006213571008623418,11,11,0,0.0
7868195275,7868195279,0.004440696806631634,0.0018277042862243648,11,11,0,0.0
7868195279,7868195281,0.006351746900714791,0.004056970207246333,17,17,0,0.0
7868195281,7868195283,0.006351746900714791,0.004056970207246333,17,17,0,0.0
7868195283,3582943805,0.006282931083877937,0.0036615258242572433,26,26,0,0.0
9352983540,9369826386,0.006522789507895147,0.0035772286406612805,11,11,0,0.0
9369826386,9369826392,0.004826192072008973,0.0024395309659685296,10,10,0,0.0
6294677724,6294677736,0.0016351811387160888,0.0010747560472330836,5,5,0,0.0
6294677736,2090312693,0.0022406284339406717,0.001281480685655129,6,6,0,0.0
2090312693,414688791,0.002208448637449049,0.0014747059905726783,12,12,0,0.0
414688791,2925528405,0.000863015892212528,0.0007029522919345247,4,4,0,0.0
2925528405,12364566067,0.0033365387960657303,0.0011281711312916595,6,6,0,0.0
12364566067,9327595258,0.001951396139816386,0.0007681369385061445,13,13,0,0.0
9327595258,9327595310,0.001951396139816386,0.0007681369385061445,13,13,0,0.0
9327595310,9327595279,0.001951396139816386,0.0007681369385061445,13,13,0,0.0
3955635823,3966746416,0.0025360042965295653,0.0011950436187566661,27,27,0,0.0
3966746416,5913325085,0.002406777529508676,0.0007681369385061445,23,23,0,0.0
5913325085,5913323481,0.0019072602435880857,0.0006994690474048594,21,21,0,0.0
5913323481,5913325089,0.0018553969424107474,0.001250671033295026,7,7,0,0.0
5913325089,5913325092,0.001457000262584558,0.001250671033295026,5,5,0,0.0
5913325092,5913325107,0.0015085825699069411,0.0012980285073453941,4,4,0,0.0
5913325107,5913325094,0.0008565595808826744,0.0009815902786314053,4,4,0,0.0
5913325094,5913325096,0.0007223976579201381,0.0007681369385061445,5,5,0,0.0
5913325096,5913325099,0.0006042361677110061,0.0004769434522880686,4,4,0,0.0
5913325099,5913325097,0.0004894110705215695,0.00035040763152650157,8,8,0,0.0
4648167353,9274304173,0.004572393166240084,0.002464027468186521,4,4,0,0.0
9274304173,9274304199,0.006964739758950512,0.006964739758950512,2,2,0,0.0
9274304199,9274304203,0.005154544422645198,0.0015341537500345686,3,3,0,0.0
8900434746,8900434785,0.002370731582557637,0.002370731582557637,2,2,0,0.0
8900434785,8900434790,0.002370731582557637,0.002370731582557637,2,2,0,0.0
9327481109,9081625472,0.00374515332529721,0.0006868318409501851,30,30,0,0.0
5833798066,5833798065,0.005253922401436591,0.004362809479240338,5,5,0,0.0
4682797791,6518850348,0.0007033757399188416,0.00034948984803458773,6,6,0,0.0
6518850348,6518850369,0.00046472033638856263,0.00034948984803458773,6,6,0,0.0
6518850369,6518850346,0.0007161007638803963,0.0007161007638803963,2,2,0,0.0
6518850346,9263028986,0.0008054505757112639,0.0009666578681512161,3,3,0,0.0
9263028986,6518850351,0.0007699941162683312,0.0008151413030453745,4,4,0,0.0
6518850351,3960713582,0.0007699941162683312,0.0008151413030453745,4,4,0,0.0
2093023055,5172386470,0.0032142310213467695,0.0013574977481502107,17,17,0,0.0
5172386470,2093022947,0.003280313024804314,0.0012713052542852646,16,16,0,0.0
2093022947,5130438536,0.004600002321802617,0.0011851127604203188,3,3,0,0.0
5130438536,358925467,0.03559769473112909,0.009707996854316066,10,10,0,0.0
11368472901,11368472903,0.002313122760983494,0.0023049133059552954,4,4,0,0.0
11368472903,11368472921,0.002313122760983494,0.0023049133059552954,4,4,0,0.0
8491438792,437306416,0.004834779600842199,0.004086269629705699,17,17,0,0.0
6729361905,4632668438,0.018329719543540967,0.006142013714910419,14,14,0,0.0
4632668438,4632668439,0.011048579155153374,0.002459035550109954,11,11,0,0.0
4632668439,4553556560,0.006427783796827863,0.0002509228559737645,19,19,0,0.0
4553556560,4632668449,0.0025799240886148164,8.42145894177251e-05,15,15,0,0.0
4632668449,4553556558,0.0025799240886148164,8.42145894177251e-05,15,15,0,0.0
4553556558,3955635829,0.001898299754767206,7.894546180285808e-05,14,14,0,0.0
3955635829,4644458109,0.0018786504311640755,7.367633418799107e-05,13,13,0,0.0
5347213075,5347213073,0.004375628982760343,0.005191413322872202,5,5,0,0.0
11370676753,11370676758,0.0033210930768362338,0.003426222168032074,42,42,0,0.0
11370676758,2094030913,0.003527716272531554,0.0036084660356848473,43,43,0,0.0
2094030913,2094031775,0.0038855304627246276,0.0036084660356848473,43,43,0,0.0
2094031775,2094030915,0.00394383449763234,0.0037903340985687758,40,40,0,0.0
9369659502,9369659505,0.00577176959757888,0.0039270003013881696,37,37,0,0.0
9369659505,9369659504,0.005807509948925869,0.003912548285719061,36,36,0,0.0
9369659504,9369659503,0.005201278399424941,0.0038980962700499522,35,35,0,0.0
9369659503,9369659492,0.0054838347383861594,0.0038980962700499522,35,35,0,0.0
9369659492,9369659490,0.0056251893222777575,0.0039270003013881696,35,35,0,0.0
9369659490,9369659488,0.005901405697986463,0.003972202161452704,35,35,0,0.0
9369659488,2087123410,0.005901405697986463,0.003972202161452704,35,35,0,0.0
2087123410,2087123413,0.005755942195571558,0.003972202161452704,33,33,0,0.0
2087123413,9369659482,0.0035304236346239293,0.003765214341240411,8,8,0,0.0
9369659482,9369659484,0.002540263678540398,0.0019442041816395994,6,6,0,0.0
9369659484,11370689774,0.002366239366767875,0.0019442041816395994,4,4,0,0.0
5172240732,3966873831,0.0007833423108297491,0.000491104507480196,5,5,0,0.0
3966873831,9422127038,0.0015457720255920167,0.0005810522950458117,10,10,0,0.0
5913325110,5913325101,0.005123655454623082,0.005123655454623082,2,2,0,0.0
4644457983,4644457982,0.00017309260580322038,0.00017309260580322038,1,1,0,0.0
4644457982,4644457976,0.003671144849096771,0.0021574711146010866,3,3,0,0.0
4644457976,4644457967,0.0055995039317934155,0.0054201709707435465,4,4,0,0.0
4644457967,4644457966,0.013859746989648316,0.0021858615790277345,12,12,0,0.0
3966747272,7259984490,0.0012471870794587112,0.0003614276209576559,18,18,0,0.0
7259984490,10614202077,0.0010663558315920773,0.00032544536643437313,12,12,0,0.0
10614202077,9081650308,0.0007812305380470027,0.0002942540359152864,9,9,0,0.0
9081650308,11263811713,0.0008709767063764392,0.00029639996237160296,8,8,0,0.0
11263811713,10614198451,0.001091021698774473,0.00032544536643437313,6,6,0,0.0
10913605003,10913604986,0.014587138471308126,0.008899156868588103,3,3,0,0.0
10913604986,10913604995,0.015393201387552347,0.008899156868588103,3,3,0,0.0
10913604995,9143649305,0.005667408784035468,0.006798681952894223,3,3,0,0.0
9143649305,9422094492,0.005502993540881729,0.005003308236547583,11,11,0,0.0
9422094492,357951330,0.005374507469524006,0.004503267400542074,12,12,0,0.0
357951330,5172240731,0.006826336028287869,0.006798681952894223,25,25,0,0.0
5172240731,414688985,0.00552105812257551,0.006282368508442122,24,24,0,0.0
2093023429,11370689770,0.007980787927450803,0.0023139132989045226,10,10,0,0.0
11370689770,9369826406,0.008747135808959881,0.0035441696039399504,9,9,0,0.0
9369826406,9352983540,0.004803037296875158,0.0035441696039399504,9,9,0,0.0
4644458122,3955635842,4.76085406453418e-05,5.655978680307703e-05,6,6,0,0.0
3955635842,4644458133,7.665344283511648e-05,6.338561833769455e-05,7,7,0,0.0
4644458133,3955635841,0.0009110398680095009,0.0002698242291392752,16,16,0,0.0
3955635841,4632668434,0.0011095737042215064,0.0001622995950808778,12,12,0,0.0
4632668434,4632668437,7.419017913028598e-05,6.01664757670836e-05,8,8,0,0.0
4632668437,4632668439,7.419017913028598e-05,6.01664757670836e-05,8,8,0,0.0
4644458109,4644458104,0.0011627237366866512,6.457652812318303e-05,11,11,0,0.0
4644458104,4644458105,7.530400249555699e-05,6.338561833769455e-05,9,9,0,0.0
4644458105,4644458100,0.0007814921932912111,6.398107323043879e-05,12,12,0,0.0
4644458100,4644457984,0.0002289592546396278,3.3441228222739786e-05,23,23,0,0.0
4644457984,6729361889,0.00022101871687512598,3.591378825716202e-05,24,24,0,0.0
11381207807,8095370606,0.012771518178766237,0.00066102547944579,10,10,0,0.0
8095370606,3955454022,0.024723908268850514,0.0006362729112227591,5,5,0,0.0
3955454022,12944617217,0.013553576503279659,0.013553576503279659,2,2,0,0.0
11166132492,5340951574,0.01164313927504099,0.01164313927504099,2,2,0,0.0
5340951574,5340962524,0.01164313927504099,0.01164313927504099,2,2,0,0.0
5340979182,5340984885,0.00011476848470850553,3.0369830246431284e-05,29,29,0,0.0
5340984885,5341008762,0.0006061488952920175,3.203335346342855e-05,34,34,0,0.0
5341008762,6730113076,6.193106128286e-05,2.9915255119219723e-05,29,29,0,0.0
6730113076,9013405184,6.193106128286e-05,2.9915255119219723e-05,29,29,0,0.0
9013405184,9013405187,2.8524199430078442e-05,2.9880705676560344e-05,28,28,0,0.0
9013405187,6424387025,0.00015173940211802618,3.0142542682825503e-05,30,30,0,0.0
6424387025,3008086127,2.901382906867929e-05,2.9915255119219723e-05,25,25,0,0.0
3008086127,9013319823,2.901382906867929e-05,2.9915255119219723e-05,25,25,0,0.0
9013319823,358924445,2.901382906867929e-05,2.9915255119219723e-05,25,25,0,0.0
9013292104,3008086104,0.0004973590621971499,3.06993675212973e-06,6,6,0,0.0
3008086106,9013319820,8.190482316301923e-06,6.548106501254983e-11,8,8,0,0.0
11383534579,2090304553,0.0003244680249352111,0.0003244680249352111,1,1,0,0.0
6168025735,414688228,0.007621923073273662,0.0004826521679145388,27,27,0,0.0
414688228,9179722211,0.001838686054107162,0.00040693120282376405,23,23,0,0.0
9179722211,9179722212,0.00042378033635354914,0.0003244680249352111,13,13,0,0.0
9179722212,9179722213,0.0003200724839082731,0.00021693792455631633,11,11,0,0.0
9179722213,3966723095,0.0002596211915598928,0.0002091194376200805,10,10,0,0.0
3966723095,3966723093,0.0002596211915598928,0.0002091194376200805,10,10,0,0.0
3966723093,3462635694,0.0002596211915598928,0.0002091194376200805,10,10,0,0.0
3462635694,4790117574,0.00023483997196493216,0.00020130095068384462,9,9,0,0.0
4790117574,3462616846,0.0002520415224548521,0.000247563941199751,6,6,0,0.0
9170269042,9170269044,1.922841037712175e-05,1.300604948725846e-05,10,10,0,0.0
9170269044,9170269040,1.922841037712175e-05,1.300604948725846e-05,10,10,0,0.0
9170269040,9170269036,0.0013341644074343507,2.3662232441081355e-05,16,16,0,0.0
9170269036,7868195253,0.0012622070037052531,2.5415759984413505e-05,17,17,0,0.0
7868195253,3582943798,0.0012250645874501728,3.7574857626436505e-05,18,18,0,0.0
4644458337,4644458359,0.004938694202316513,0.0003352646120826765,15,15,0,0.0
